#------------------------
#   k         chi         dchi         e0
  15.229162      -0.21708112E-02    158.79219        19999.700
  15.237759      -0.22003017E-02    158.80968        19999.700
  15.246350      -0.22266578E-02    158.82716        19999.700
  15.254938      -0.22546439E-02    158.84465        19999.700
  15.263520      -0.22842602E-02    158.86213        19999.700
  15.272097      -0.22694323E-02    158.87961        19999.700
  15.280670      -0.22451026E-02    158.89709        19999.700
  15.289238      -0.22192137E-02    158.91457        19999.700
  15.297801      -0.21949436E-02    158.93205        19999.700
  15.306359      -0.21707033E-02    158.94952        19999.700
  15.314912      -0.21449030E-02    158.96699        19999.700
  15.323461      -0.20762062E-02    158.98446        19999.700
  15.332005      -0.20059390E-02    159.00193        19999.700
  15.340544      -0.19356911E-02    159.01940        19999.700
  15.349078      -0.18654625E-02    159.03687        19999.700
  15.357608      -0.17952530E-02    159.05433        19999.700
  15.366133      -0.17234718E-02    159.07179        19999.700
  15.374653      -0.16230732E-02    159.08925        19999.700
  15.383168      -0.15210958E-02    159.10671        19999.700
  15.391679      -0.14207214E-02    159.12417        19999.700
  15.400185      -0.13203592E-02    159.14162        19999.700
  15.408687      -0.12216005E-02    159.15908        19999.700
  15.417183      -0.11212624E-02    159.17653        19999.700
  15.425675      -0.10097925E-02    159.19398        19999.700
  15.434163      -0.89833195E-03    159.21143        19999.700
  15.442645      -0.78847294E-03    159.22888        19999.700
  15.451123      -0.67703097E-03    159.24633        19999.700
  15.459597      -0.56878337E-03    159.26377        19999.700
  15.468065      -0.46054546E-03    159.28121        19999.700
  15.476529      -0.35868911E-03    159.29866        19999.700
  15.484989      -0.25525054E-03    159.31610        19999.700
  15.493443      -0.15500913E-03    159.33354        19999.700
  15.501894      -0.53185336E-04    159.35097        19999.700
  15.510339       0.47034092E-04    159.36841        19999.700
  15.518780       0.14086714E-03    159.38584        19999.700
  15.527217       0.22034162E-03    159.40328        19999.700
  15.535649       0.29980078E-03    159.42071        19999.700
  15.544076       0.37765033E-03    159.43814        19999.700
  15.552498       0.45548437E-03    159.45557        19999.700
  15.560917       0.53330300E-03    159.47300        19999.700
  15.569330       0.60153686E-03    159.49042        19999.700
  15.577739       0.64901736E-03    159.50785        19999.700
  15.586144       0.69807132E-03    159.52527        19999.700
  15.594544       0.74550850E-03    159.54269        19999.700
  15.602939       0.79292405E-03    159.56011        19999.700
  15.611330       0.84191384E-03    159.57753        19999.700
  15.619717       0.87651898E-03    159.59495        19999.700
  15.628098       0.89513873E-03    159.61237        19999.700
  15.636476       0.91373092E-03    159.62979        19999.700
  15.644849       0.93229564E-03    159.64720        19999.700
  15.653217       0.95083298E-03    159.66462        19999.700
  15.661581       0.96934301E-03    159.68203        19999.700
  15.669941       0.97824387E-03    159.69944        19999.700
  15.678296       0.97274099E-03    159.71685        19999.700
  15.686647       0.96880319E-03    159.73426        19999.700
  15.694993       0.96483355E-03    159.75167        19999.700
  15.703334       0.96083217E-03    159.76907        19999.700
  15.711672       0.95679913E-03    159.78648        19999.700
  15.720005       0.94794040E-03    159.80388        19999.700
  15.728333       0.93105807E-03    159.82129        19999.700
  15.736657       0.91573994E-03    159.83869        19999.700
  15.744977       0.90038806E-03    159.85609        19999.700
  15.753292       0.88340378E-03    159.87349        19999.700
  15.761603       0.86798448E-03    159.89089        19999.700
  15.769910       0.85253169E-03    159.90829        19999.700
  15.778212       0.83704549E-03    159.92568        19999.700
  15.786509       0.82312540E-03    159.94308        19999.700
  15.794803       0.81077203E-03    159.96047        19999.700
  15.803092       0.79838621E-03    159.97787        19999.700
  15.811377       0.78596802E-03    159.99526        19999.700
  15.819657       0.77671781E-03    160.01265        19999.700
  15.827933       0.77383731E-03    160.03004        19999.700
  15.836205       0.76932632E-03    160.04743        19999.700
  15.844472       0.76638569E-03    160.06482        19999.700
  15.852735       0.76181440E-03    160.08221        19999.700
  15.860994       0.75881400E-03    160.09960        19999.700
  15.869249       0.75738510E-03    160.11699        19999.700
  15.877499       0.76713636E-03    160.13437        19999.700
  15.885745       0.77525940E-03    160.15176        19999.700
  15.893986       0.78495714E-03    160.16914        19999.700
  15.902224       0.79302648E-03    160.18653        19999.700
  15.910457       0.80106902E-03    160.20391        19999.700
  15.918686       0.81228927E-03    160.22129        19999.700
  15.926910       0.83790506E-03    160.23867        19999.700
  15.935131       0.86189557E-03    160.25605        19999.700
  15.943347       0.88586310E-03    160.27343        19999.700
  15.951558       0.90980774E-03    160.29081        19999.700
  15.959766       0.93533265E-03    160.30819        19999.700
  15.967970       0.95923194E-03    160.32557        19999.700
  15.976169       0.98791888E-03    160.34294        19999.700
  15.984364       0.10165843E-02    160.36032        19999.700
  15.992555       0.10452283E-02    160.37769        19999.700
  16.000741       0.10738510E-02    160.39507        19999.700
  16.008924       0.11024525E-02    160.41244        19999.700
  16.017102       0.11310328E-02    160.42982        19999.700
  16.025276       0.11547786E-02    160.44719        19999.700
  16.033446       0.11801070E-02    160.46456        19999.700
  16.041612       0.12038090E-02    160.48193        19999.700
  16.049773       0.12274892E-02    160.49930        19999.700
  16.057931       0.12511476E-02    160.51667        19999.700
  16.066084       0.12747844E-02    160.53404        19999.700
  16.074233       0.12871609E-02    160.55141        19999.700
  16.082378       0.12963022E-02    160.56878        19999.700
  16.090519       0.13070248E-02    160.58615        19999.700
  16.098656       0.13161172E-02    160.60352        19999.700
  16.106789       0.13251853E-02    160.62089        19999.700
  16.114917       0.13342291E-02    160.63825        19999.700
  16.123042       0.13320028E-02    160.65562        19999.700
  16.131162       0.13201096E-02    160.67299        19999.700
  16.139278       0.13097948E-02    160.69035        19999.700
  16.147391       0.12994519E-02    160.70772        19999.700
  16.155499       0.12874738E-02    160.72508        19999.700
  16.163603       0.12770748E-02    160.74245        19999.700
  16.171703       0.12553948E-02    160.75981        19999.700
  16.179799       0.12224302E-02    160.77718        19999.700
  16.187891       0.11878252E-02    160.79454        19999.700
  16.195979       0.11547955E-02    160.81190        19999.700
  16.204062       0.11217335E-02    160.82927        19999.700
  16.212142       0.10886393E-02    160.84663        19999.700
  16.220218       0.10506870E-02    160.86399        19999.700
  16.228290       0.99822220E-03    160.88136        19999.700
  16.236358       0.94572131E-03    160.89872        19999.700
  16.244421       0.89318436E-03    160.91608        19999.700
  16.252481       0.84061144E-03    160.93344        19999.700
  16.260537       0.78961215E-03    160.95080        19999.700
  16.268589       0.73857742E-03    160.96816        19999.700
  16.276636       0.67462850E-03    160.98552        19999.700
  16.284680       0.61225156E-03    161.00289        19999.700
  16.292720       0.55466763E-03    161.02025        19999.700
  16.300756       0.49543684E-03    161.03761        19999.700
  16.308788       0.43777987E-03    161.05497        19999.700
  16.316816       0.38169733E-03    161.07233        19999.700
  16.324840       0.32396803E-03    161.08969        19999.700
  16.332860       0.26620261E-03    161.10705        19999.700
  16.340876       0.21001240E-03    161.12441        19999.700
  16.348888       0.15378660E-03    161.14177        19999.700
  16.356896       0.97525303E-04    161.15913        19999.700
  16.364901       0.42840351E-04    161.17649        19999.700
  16.372901      -0.70437634E-05    161.19385        19999.700
  16.380898      -0.50513277E-04    161.21121        19999.700
  16.388890      -0.94015161E-04    161.22857        19999.700
  16.396879      -0.13754932E-03    161.24593        19999.700
  16.404864      -0.18111568E-03    161.26329        19999.700
  16.412845      -0.22310133E-03    161.28065        19999.700
  16.420822      -0.26189268E-03    161.29801        19999.700
  16.428795      -0.28458338E-03    161.31537        19999.700
  16.436765      -0.30730140E-03    161.33273        19999.700
  16.444730      -0.33004665E-03    161.35009        19999.700
  16.452692      -0.35120536E-03    161.36745        19999.700
  16.460649      -0.37400463E-03    161.38481        19999.700
  16.468603      -0.39521684E-03    161.40218        19999.700
  16.476553      -0.39385683E-03    161.41954        19999.700
  16.484500      -0.39090403E-03    161.43690        19999.700
  16.492442      -0.38797237E-03    161.45426        19999.700
  16.500381      -0.38344704E-03    161.47162        19999.700
  16.508315      -0.38055721E-03    161.48899        19999.700
  16.516246      -0.37607318E-03    161.50635        19999.700
  16.524174      -0.35707245E-03    161.52371        19999.700
  16.532097      -0.32839647E-03    161.54107        19999.700
  16.540017      -0.29973552E-03    161.55844        19999.700
  16.547932      -0.27108953E-03    161.57580        19999.700
  16.555844      -0.24407433E-03    161.59317        19999.700
  16.563753      -0.21545815E-03    161.61053        19999.700
  16.571657      -0.18200780E-03    161.62790        19999.700
  16.579558      -0.13240648E-03    161.64526        19999.700
  16.587455      -0.84431767E-04    161.66263        19999.700
  16.595348      -0.36467293E-04    161.67999        19999.700
  16.603237       0.11487031E-04    161.69736        19999.700
  16.611123       0.59431296E-04    161.71473        19999.700
  16.619005       0.10574827E-03    161.73209        19999.700
  16.626883       0.16499498E-03    161.74946        19999.700
  16.634757       0.22423434E-03    161.76683        19999.700
  16.642628       0.28346643E-03    161.78420        19999.700
  16.650495       0.34269135E-03    161.80157        19999.700
  16.658358       0.40029100E-03    161.81894        19999.700
  16.666218       0.45950168E-03    161.83631        19999.700
  16.674074       0.51870546E-03    161.85368        19999.700
  16.681926       0.57790243E-03    161.87105        19999.700
  16.689774       0.63871157E-03    161.88842        19999.700
  16.697619       0.69789538E-03    161.90580        19999.700
  16.705460       0.75869189E-03    161.92317        19999.700
  16.713298       0.81786290E-03    161.94054        19999.700
  16.721131       0.87540799E-03    161.95792        19999.700
  16.728961       0.92808721E-03    161.97529        19999.700
  16.736788       0.98075888E-03    161.99267        19999.700
  16.744611       0.10334231E-02    162.01005        19999.700
  16.752430       0.10844596E-02    162.02742        19999.700
  16.760245       0.11371090E-02    162.04480        19999.700
  16.768057       0.11881306E-02    162.06218        19999.700
  16.775865       0.12294200E-02    162.07956        19999.700
  16.783670       0.12674579E-02    162.09694        19999.700
  16.791471       0.13038647E-02    162.11432        19999.700
  16.799268       0.13418826E-02    162.13170        19999.700
  16.807062       0.13782691E-02    162.14909        19999.700
  16.814852       0.14146454E-02    162.16647        19999.700
  16.822638       0.14461463E-02    162.18385        19999.700
  16.830421       0.14679041E-02    162.20124        19999.700
  16.838200       0.14880267E-02    162.21862        19999.700
  16.845976       0.15097585E-02    162.23601        19999.700
  16.853748       0.15298550E-02    162.25340        19999.700
  16.861517       0.15515611E-02    162.27079        19999.700
  16.869281       0.15716318E-02    162.28818        19999.700
  16.877043       0.15803283E-02    162.30557        19999.700
  16.884801       0.15873863E-02    162.32296        19999.700
  16.892555       0.15944288E-02    162.34035        19999.700
  16.900305       0.15998325E-02    162.35775        19999.700
  16.908053       0.16068443E-02    162.37514        19999.700
  16.915796       0.16138409E-02    162.39254        19999.700
  16.923536       0.16143260E-02    162.40993        19999.700
  16.931273       0.16099219E-02    162.42733        19999.700
  16.939005       0.16022517E-02    162.44473        19999.700
  16.946735       0.15978127E-02    162.46213        19999.700
  16.954461       0.15917318E-02    162.47953        19999.700
  16.962183       0.15856335E-02    162.49693        19999.700
  16.969902       0.15795178E-02    162.51434        19999.700
  16.977617       0.15685091E-02    162.53174        19999.700
  16.985329       0.15574821E-02    162.54915        19999.700
  16.993038       0.15464371E-02    162.56655        19999.700
  17.000742       0.15353741E-02    162.58396        19999.700
  17.008444       0.15242932E-02    162.60137        19999.700
  17.016142       0.15131945E-02    162.61878        19999.700
  17.023836       0.15020781E-02    162.63619        19999.700
  17.031527       0.14893175E-02    162.65361        19999.700
  17.039214       0.14781658E-02    162.67102        19999.700
  17.046898       0.14669967E-02    162.68844        19999.700
  17.054579       0.14558102E-02    162.70585        19999.700
  17.062256       0.14446065E-02    162.72327        19999.700
  17.069930       0.14333856E-02    162.74069        19999.700
  17.077600       0.14270304E-02    162.75811        19999.700
  17.085266       0.14190316E-02    162.77553        19999.700
  17.092930       0.14126445E-02    162.79296        19999.700
  17.100589       0.14062417E-02    162.81038        19999.700
  17.108246       0.13981950E-02    162.82781        19999.700
  17.115899       0.13917608E-02    162.84524        19999.700
  17.123548       0.13885684E-02    162.86266        19999.700
  17.131195       0.13869902E-02    162.88009        19999.700
  17.138837       0.13870267E-02    162.89753        19999.700
  17.146477       0.13870494E-02    162.91496        19999.700
  17.154113       0.13870585E-02    162.93240        19999.700
  17.161745       0.13870539E-02    162.94983        19999.700
  17.169374       0.13870359E-02    162.96727        19999.700
  17.177000       0.13918940E-02    162.98471        19999.700
  17.184622       0.13983698E-02    163.00215        19999.700
  17.192241       0.14048339E-02    163.01959        19999.700
  17.199857       0.14112862E-02    163.03704        19999.700
  17.207469       0.14177269E-02    163.05448        19999.700
  17.215078       0.14241560E-02    163.07193        19999.700
  17.222684       0.14305737E-02    163.08938        19999.700
  17.230286       0.14418732E-02    163.10683        19999.700
  17.237885       0.14531626E-02    163.12429        19999.700
  17.245480       0.14644418E-02    163.14174        19999.700
  17.253072       0.14740794E-02    163.15920        19999.700
  17.260661       0.14804432E-02    163.17665        19999.700
  17.268246       0.14884280E-02    163.19411        19999.700
  17.275828       0.14947703E-02    163.21157        19999.700
  17.283407       0.15043665E-02    163.22904        19999.700
  17.290983       0.15123204E-02    163.24650        19999.700
  17.298555       0.15202640E-02    163.26397        19999.700
  17.306124       0.15281977E-02    163.28144        19999.700
  17.313689       0.15361213E-02    163.29891        19999.700
  17.321251       0.15440351E-02    163.31638        19999.700
  17.328810       0.15503058E-02    163.33385        19999.700
  17.336366       0.15565664E-02    163.35133        19999.700
  17.343918       0.15644508E-02    163.36881        19999.700
  17.351467       0.15706919E-02    163.38629        19999.700
  17.359013       0.15769232E-02    163.40377        19999.700
  17.366556       0.15815106E-02    163.42125        19999.700
  17.374095       0.15877225E-02    163.43874        19999.700
  17.381631       0.15890213E-02    163.45623        19999.700
  17.389163       0.15919444E-02    163.47372        19999.700
  17.396693       0.15932226E-02    163.49121        19999.700
  17.404219       0.15961257E-02    163.50870        19999.700
  17.411742       0.15973837E-02    163.52620        19999.700
  17.419261       0.15986317E-02    163.54369        19999.700
  17.426778       0.15965985E-02    163.56119        19999.700
  17.434291       0.15929190E-02    163.57870        19999.700
  17.441801       0.15908647E-02    163.59620        19999.700
  17.449308       0.15871639E-02    163.61371        19999.700
  17.456811       0.15834524E-02    163.63122        19999.700
  17.464311       0.15797305E-02    163.64873        19999.700
  17.471808       0.15759981E-02    163.66624        19999.700
  17.479302       0.15673449E-02    163.68375        19999.700
  17.486793       0.15586804E-02    163.70127        19999.700
  17.494280       0.15516419E-02    163.71879        19999.700
  17.501764       0.15429553E-02    163.73631        19999.700
  17.509245       0.15342577E-02    163.75383        19999.700
  17.516723       0.15255493E-02    163.77136        19999.700
  17.524198       0.15168300E-02    163.78889        19999.700
  17.531669       0.15048238E-02    163.80642        19999.700
  17.539137       0.14928064E-02    163.82395        19999.700
  17.546602       0.14807777E-02    163.84149        19999.700
  17.554064       0.14703765E-02    163.85903        19999.700
  17.561523       0.14583259E-02    163.87657        19999.700
  17.568979       0.14462643E-02    163.89411        19999.700
  17.576431       0.14341919E-02    163.91165        19999.700
  17.583880       0.14221087E-02    163.92920        19999.700
  17.591326       0.14100149E-02    163.94675        19999.700
  17.598769       0.13962709E-02    163.96430        19999.700
  17.606209       0.13841559E-02    163.98186        19999.700
  17.613645       0.13720305E-02    163.99941        19999.700
  17.621079       0.13598949E-02    164.01697        19999.700
  17.628509       0.13477491E-02    164.03453        19999.700
  17.635937       0.13372337E-02    164.05210        19999.700
  17.643361       0.13267087E-02    164.06967        19999.700
  17.650782       0.13161742E-02    164.08724        19999.700
  17.658199       0.13056302E-02    164.10481        19999.700
  17.665614       0.12950769E-02    164.12238        19999.700
  17.673026       0.12845144E-02    164.13996        19999.700
  17.680434       0.12755842E-02    164.15754        19999.700
  17.687840       0.12682872E-02    164.17512        19999.700
  17.695242       0.12609818E-02    164.19271        19999.700
  17.702641       0.12536683E-02    164.21030        19999.700
  17.710037       0.12463468E-02    164.22789        19999.700
  17.717430       0.12390172E-02    164.24548        19999.700
  17.724820       0.12349651E-02    164.26308        19999.700
  17.732207       0.12325487E-02    164.28068        19999.700
  17.739591       0.12301257E-02    164.29828        19999.700
  17.746972       0.12276962E-02    164.31588        19999.700
  17.754350       0.12252602E-02    164.33349        19999.700
  17.761724       0.12228179E-02    164.35110        19999.700
  17.769096       0.12203693E-02    164.36872        19999.700
  17.776464       0.12195585E-02    164.38633        19999.700
  17.783830       0.12220301E-02    164.40395        19999.700
  17.791192       0.12228526E-02    164.42157        19999.700
  17.798551       0.12236699E-02    164.43920        19999.700
  17.805908       0.12261268E-02    164.45682        19999.700
  17.813261       0.12269343E-02    164.47446        19999.700
  17.820611       0.12277369E-02    164.49209        19999.700
  17.827958       0.12318250E-02    164.50973        19999.700
  17.835302       0.12359092E-02    164.52736        19999.700
  17.842644       0.12399895E-02    164.54501        19999.700
  17.849982       0.12440660E-02    164.56265        19999.700
  17.857317       0.12481389E-02    164.58030        19999.700
  17.864649       0.12522083E-02    164.59795        19999.700
  17.871978       0.12562741E-02    164.61561        19999.700
  17.879304       0.12619830E-02    164.63326        19999.700
  17.886627       0.12676889E-02    164.65093        19999.700
  17.893947       0.12717453E-02    164.66859        19999.700
  17.901264       0.12774455E-02    164.68626        19999.700
  17.908578       0.12831431E-02    164.70393        19999.700
  17.915890       0.12871909E-02    164.72160        19999.700
  17.923198       0.12928834E-02    164.73928        19999.700
  17.930503       0.12969259E-02    164.75696        19999.700
  17.937805       0.13026137E-02    164.77464        19999.700
  17.945104       0.13066514E-02    164.79233        19999.700
  17.952400       0.13106866E-02    164.81002        19999.700
  17.959694       0.13147197E-02    164.82771        19999.700
  17.966984       0.13187505E-02    164.84540        19999.700
  17.974271       0.13244278E-02    164.86310        19999.700
  17.981556       0.13268059E-02    164.88081        19999.700
  17.988837       0.13291818E-02    164.89851        19999.700
  17.996116       0.13332047E-02    164.91622        19999.700
  18.003391       0.13355765E-02    164.93394        19999.700
  18.010664       0.13395959E-02    164.95165        19999.700
  18.017934       0.13419641E-02    164.96937        19999.700
  18.025200       0.13443305E-02    164.98709        19999.700
  18.032464       0.13450453E-02    165.00482        19999.700
  18.039725       0.13457581E-02    165.02255        19999.700
  18.046983       0.13464690E-02    165.04028        19999.700
  18.054238       0.13471779E-02    165.05802        19999.700
  18.061490       0.13478849E-02    165.07576        19999.700
  18.068740       0.13485899E-02    165.09351        19999.700
  18.075986       0.13492929E-02    165.11125        19999.700
  18.083229       0.13483427E-02    165.12900        19999.700
  18.090470       0.13473900E-02    165.14676        19999.700
  18.097708       0.13447834E-02    165.16452        19999.700
  18.104942       0.13438258E-02    165.18228        19999.700
  18.112174       0.13428658E-02    165.20004        19999.700
  18.119403       0.13402512E-02    165.21781        19999.700
  18.126629       0.13376338E-02    165.23558        19999.700
  18.133852       0.13350136E-02    165.25336        19999.700
  18.141073       0.13323906E-02    165.27114        19999.700
  18.148290       0.13281118E-02    165.28892        19999.700
  18.155505       0.13254829E-02    165.30670        19999.700
  18.162716       0.13211980E-02    165.32449        19999.700
  18.169925       0.13218700E-02    165.34228        19999.700
  18.177131       0.13225399E-02    165.36008        19999.700
  18.184334       0.13232075E-02    165.37788        19999.700
  18.191535       0.13238730E-02    165.39568        19999.700
  18.198732       0.13228821E-02    165.41349        19999.700
  18.205927       0.13235429E-02    165.43130        19999.700
  18.213119       0.13242015E-02    165.44911        19999.700
  18.220307       0.13232031E-02    165.46693        19999.700
  18.227494       0.13238570E-02    165.48475        19999.700
  18.234677       0.13245086E-02    165.50257        19999.700
  18.241857       0.13235026E-02    165.52040        19999.700
  18.249035       0.13241494E-02    165.53823        19999.700
  18.256210       0.13247938E-02    165.55606        19999.700
  18.263382       0.13237802E-02    165.57390        19999.700
  18.270551       0.13244197E-02    165.59174        19999.700
  18.277717       0.13234008E-02    165.60958        19999.700
  18.284881       0.13240354E-02    165.62743        19999.700
  18.292041       0.13246676E-02    165.64528        19999.700
  18.299199       0.13252973E-02    165.66313        19999.700
  18.306354       0.13242679E-02    165.68099        19999.700
  18.313507       0.13248926E-02    165.69885        19999.700
  18.320656       0.13255149E-02    165.71672        19999.700
  18.327803       0.13261346E-02    165.73458        19999.700
  18.334947       0.13267519E-02    165.75246        19999.700
  18.341374       0.13140439E-02    165.76854        19999.700
  18.348513       0.13163129E-02    165.78642        19999.700
  18.355649       0.13169216E-02    165.80430        19999.700
  18.362782       0.13175278E-02    165.82219        19999.700
  18.369912       0.13181315E-02    165.84007        19999.700
  18.377040       0.13203911E-02    165.85797        19999.700
  18.384164       0.13209898E-02    165.87586        19999.700
  18.391286       0.13232448E-02    165.89376        19999.700
  18.398406       0.13238385E-02    165.91166        19999.700
  18.405522       0.13244295E-02    165.92957        19999.700
  18.412636       0.13266773E-02    165.94747        19999.700
  18.419747       0.13272632E-02    165.96539        19999.700
  18.426855       0.13295063E-02    165.98330        19999.700
  18.433961       0.13317470E-02    166.00122        19999.700
  18.441064       0.13323252E-02    166.01914        19999.700
  18.448164       0.13345611E-02    166.03707        19999.700
  18.455261       0.13367946E-02    166.05500        19999.700
  18.462356       0.13373650E-02    166.07293        19999.700
  18.469448       0.13395935E-02    166.09086        19999.700
  18.476537       0.13418196E-02    166.10880        19999.700
  18.483623       0.13423821E-02    166.12675        19999.700
  18.490707       0.13446032E-02    166.14469        19999.700
  18.497788       0.13451602E-02    166.16264        19999.700
  18.504867       0.13473762E-02    166.18059        19999.700
  18.511942       0.13479277E-02    166.19855        19999.700
  18.519015       0.13501385E-02    166.21651        19999.700
  18.526085       0.13506845E-02    166.23447        19999.700
  18.533153       0.13512276E-02    166.25244        19999.700
  18.540218       0.13534305E-02    166.27041        19999.700
  18.547280       0.13523051E-02    166.28838        19999.700
  18.554339       0.13545025E-02    166.30636        19999.700
  18.561396       0.13550341E-02    166.32434        19999.700
  18.568450       0.13555628E-02    166.34232        19999.700
  18.575501       0.13560885E-02    166.36030        19999.700
  18.582550       0.13549474E-02    166.37829        19999.700
  18.589596       0.13554669E-02    166.39629        19999.700
  18.596640       0.13559834E-02    166.41428        19999.700
  18.603680       0.13548326E-02    166.43228        19999.700
  18.610718       0.13570074E-02    166.45029        19999.700
  18.617754       0.13591795E-02    166.46829        19999.700
  18.624787       0.13613488E-02    166.48630        19999.700
  18.631817       0.13635155E-02    166.50432        19999.700
  18.638844       0.13656794E-02    166.52233        19999.700
  18.645869       0.13661752E-02    166.54035        19999.700
  18.652891       0.13683334E-02    166.55838        19999.700
  18.659910       0.13704889E-02    166.57640        19999.700
  18.666927       0.13709756E-02    166.59444        19999.700
  18.673942       0.13731252E-02    166.61247        19999.700
  18.680953       0.13736058E-02    166.63051        19999.700
  18.687962       0.13757496E-02    166.64855        19999.700
  18.694968       0.13762239E-02    166.66659        19999.700
  18.701972       0.13766950E-02    166.68464        19999.700
  18.708973       0.13788299E-02    166.70269        19999.700
  18.715972       0.13792947E-02    166.72074        19999.700
  18.722967       0.13797562E-02    166.73880        19999.700
  18.729961       0.13802144E-02    166.75686        19999.700
  18.736951       0.13806693E-02    166.77492        19999.700
  18.743939       0.13811210E-02    166.79299        19999.700
  18.750925       0.13815692E-02    166.81106        19999.700
  18.757908       0.13820142E-02    166.82913        19999.700
  18.764888       0.13824558E-02    166.84721        19999.700
  18.771865       0.13828940E-02    166.86529        19999.700
  18.778840       0.13833289E-02    166.88337        19999.700
  18.785813       0.13820913E-02    166.90146        19999.700
  18.792783       0.13825192E-02    166.91955        19999.700
  18.799750       0.13829436E-02    166.93765        19999.700
  18.806715       0.13833646E-02    166.95574        19999.700
  18.813677       0.13837821E-02    166.97384        19999.700
  18.820636       0.13841962E-02    166.99195        19999.700
  18.827593       0.13846068E-02    167.01005        19999.700
  18.834547       0.13850138E-02    167.02817        19999.700
  18.841499       0.13854174E-02    167.04628        19999.700
  18.848449       0.13858174E-02    167.06440        19999.700
  18.855395       0.13862139E-02    167.08252        19999.700
  18.862339       0.13866069E-02    167.10064        19999.700
  18.869281       0.13853250E-02    167.11877        19999.700
  18.876220       0.13857106E-02    167.13690        19999.700
  18.883156       0.13877642E-02    167.15503        19999.700
  18.890090       0.13881428E-02    167.17317        19999.700
  18.897022       0.13885177E-02    167.19131        19999.700
  18.903951       0.13888890E-02    167.20945        19999.700
  18.910877       0.13892566E-02    167.22760        19999.700
  18.917801       0.13896206E-02    167.24575        19999.700
  18.924722       0.13899808E-02    167.26390        19999.700
  18.931641       0.13903374E-02    167.28206        19999.700
  18.938557       0.13906903E-02    167.30022        19999.700
  18.945470       0.13910394E-02    167.31838        19999.700
  18.952382       0.13930581E-02    167.33655        19999.700
  18.959290       0.13933999E-02    167.35472        19999.700
  18.966196       0.13937379E-02    167.37289        19999.700
  18.973100       0.13940722E-02    167.39107        19999.700
  18.980001       0.13944026E-02    167.40925        19999.700
  18.986899       0.13947292E-02    167.42743        19999.700
  18.993795       0.13950520E-02    167.44562        19999.700
  19.000689       0.13970455E-02    167.46381        19999.700
  19.007580       0.13973608E-02    167.48200        19999.700
  19.014469       0.13976721E-02    167.50020        19999.700
  19.021355       0.13979796E-02    167.51840        19999.700
  19.028238       0.13982832E-02    167.53660        19999.700
  19.035119       0.13985828E-02    167.55481        19999.700
  19.041998       0.14005542E-02    167.57302        19999.700
  19.048874       0.13991703E-02    167.59123        19999.700
  19.055748       0.13994580E-02    167.60945        19999.700
  19.062619       0.13997419E-02    167.62767        19999.700
  19.069487       0.14000217E-02    167.64589        19999.700
  19.076354       0.13986208E-02    167.66412        19999.700
  19.083217       0.13988924E-02    167.68235        19999.700
  19.090079       0.13991600E-02    167.70058        19999.700
  19.096937       0.13994235E-02    167.71882        19999.700
  19.103794       0.13980055E-02    167.73706        19999.700
  19.110648       0.13982607E-02    167.75530        19999.700
  19.117499       0.13985118E-02    167.77354        19999.700
  19.124348       0.13970808E-02    167.79179        19999.700
  19.131195       0.13973235E-02    167.81005        19999.700
  19.138039       0.13975620E-02    167.82830        19999.700
  19.144880       0.13961179E-02    167.84656        19999.700
  19.151719       0.13963478E-02    167.86482        19999.700
  19.158556       0.13948948E-02    167.88309        19999.700
  19.165390       0.13951162E-02    167.90136        19999.700
  19.172222       0.13936542E-02    167.91963        19999.700
  19.179052       0.13921877E-02    167.93790        19999.700
  19.185879       0.13923960E-02    167.95618        19999.700
  19.192703       0.13909204E-02    167.97446        19999.700
  19.199525       0.13894401E-02    167.99275        19999.700
  19.206345       0.13879551E-02    168.01104        19999.700
  19.213162       0.13881458E-02    168.02933        19999.700
  19.219977       0.13866517E-02    168.04762        19999.700
  19.226790       0.13851529E-02    168.06592        19999.700
  19.233600       0.13836493E-02    168.08422        19999.700
  19.240407       0.13821411E-02    168.10253        19999.700
  19.247213       0.13806281E-02    168.12083        19999.700
  19.254015       0.13791103E-02    168.13914        19999.700
  19.260816       0.13775877E-02    168.15746        19999.700
  19.267614       0.13760604E-02    168.17578        19999.700
  19.274409       0.13745282E-02    168.19410        19999.700
  19.281203       0.13729913E-02    168.21242        19999.700
  19.287993       0.13714495E-02    168.23075        19999.700
  19.294782       0.13699028E-02    168.24908        19999.700
  19.301568       0.13683513E-02    168.26741        19999.700
  19.308352       0.13651120E-02    168.28575        19999.700
  19.315133       0.13635506E-02    168.30409        19999.700
  19.321912       0.13619842E-02    168.32243        19999.700
  19.328688       0.13604128E-02    168.34078        19999.700
  19.335462       0.13571530E-02    168.35913        19999.700
  19.342234       0.13555716E-02    168.37748        19999.700
  19.349004       0.13523013E-02    168.39584        19999.700
  19.355771       0.13507097E-02    168.41420        19999.700
  19.362535       0.13474289E-02    168.43256        19999.700
  19.369298       0.13458271E-02    168.45093        19999.700
  19.376058       0.13442203E-02    168.46929        19999.700
  19.382815       0.13409236E-02    168.48767        19999.700
  19.389570       0.13376215E-02    168.50604        19999.700
  19.396323       0.13359992E-02    168.52442        19999.700
  19.403074       0.13343718E-02    168.54280        19999.700
  19.409822       0.13310536E-02    168.56119        19999.700
  19.416568       0.13277300E-02    168.57958        19999.700
  19.423311       0.13260868E-02    168.59797        19999.700
